7,-49
8,-48
30,-64
9,-48
35,-69
35,-69
3,-50
31,-65
32,-65
14,-49
32,-65
11,-48
10,-48
26,-60
7,-49
20,-55
27,-62
30,-64
31,-65
27,-62
18,-50
3,-49
8,-48
15,-49
17,-50
2,-49
24,-60
28,-62
30,-63
16,-49
0,-49
7,-48
9,-48
20,-55
9,-48
17,-50
23,-60
18,-51
13,-48
29,-63
15,-48
34,-68
7,-48
16,-49
34,-68
28,-62
18,-51
33,-67
3,-49
5,-49
3,-49
31,-65
0,-49
13,-49
24,-60
33,-66
11,-48
28,-62
28,-62
31,-64
22,-58
3,-49
19,-53
26,-61
16,-50
12,-48
6,-49
24,-60
20,-56
1,-49
35,-69
24,-60
23,-60
15,-49
6,-49
11,-48
0,-49
1,-49
36,-69
2,-49
5,-49
16,-49
12,-49
35,-69
14,-49
6,-49
22,-58
36,-69
13,-49
23,-60
8,-48
5,-49
22,-59
12,-48
2,-49
31,-64
16,-49
14,-49
4,-49
4,-49
5,-49
26,-60
28,-62
27,-62
16,-49
10,-48
4,-49
6,-49
36,-68
21,-57
0,-49
3,-49
35,-69
35,-69
4,-49
19,-53
3,-49
31,-65
10,-48
18,-50
1,-49
26,-61
9,-48
0,-49
7,-48
31,-64
18,-51
30,-63
27,-62
33,-67
1,-49
5,-49
33,-66
11,-48
7,-49
26,-60
7,-48
15,-49
16,-49
7,-49
5,-48
25,-61
12,-48
11,-48
33,-67
19,-53
10,-48
35,-69
8,-48
3,-49
36,-68
18,-51
8,-48
13,-49
2,-49
23,-60
24,-60
5,-49
36,-69
4,-49
24,-60
36,-69
5,-49
23,-60
22,-58
23,-60
30,-63
31,-65
3,-49
19,-53
10,-48
4,-50
20,-55
14,-49
28,-62
25,-60
6,-49
8,-48
23,-59
12,-49
27,-61
17,-50
24,-60
27,-61
19,-53
35,-69
32,-66
21,-57
18,-51
28,-62
20,-55
13,-49
35,-69
14,-49
8,-47
21,-57
19,-53
10,-48
12,-48
18,-51
7,-48
33,-66
22,-58
9,-47
33,-66
0,-49
7,-48
26,-59
17,-50
21,-57
25,-60
15,-48
13,-49
26,-61
24,-60
21,-57
23,-59
30,-63
15,-49
14,-48
36,-69
25,-60
17,-50
5,-49
22,-58
4,-49
7,-48
10,-48
2,-49
29,-63
17,-50
6,-49
16,-49
1,-49
19,-53
17,-50
16,-50
22,-58
10,-48
21,-57
16,-49
10,-48
25,-60
11,-48
33,-66
10,-48
36,-68
6,-49
22,-58
12,-49
17,-50
35,-69
36,-68
35,-69
29,-63
10,-48
28,-62
25,-60
11,-48
7,-48
20,-56
29,-63
14,-49
5,-49
8,-48
25,-60
24,-60
19,-54
34,-68
20,-56
30,-63
28,-62
21,-57
11,-48
18,-51
33,-66
14,-49
6,-49
20,-57
28,-62
31,-65
20,-56
24,-60
18,-50
9,-47
8,-48
24,-60
27,-62
17,-51
17,-50
32,-65
27,-62
24,-60
19,-54
18,-51
17,-50
14,-49
24,-59
8,-48
6,-49
32,-65
12,-48
26,-59
5,-49
2,-49
24,-58
25,-59
36,-67
0,-49
33,-66
20,-57
32,-65
13,-49
0,-49
10,-48
0,-49
14,-49
36,-69
19,-54
3,-49
34,-68
18,-52
20,-57
6,-48
10,-48
22,-58
3,-49
1,-49
17,-50
33,-67
6,-49
9,-48
34,-68
32,-65
28,-62
2,-49
23,-58
18,-50
21,-57
3,-49
25,-58
15,-49
13,-49
16,-49
6,-48
9,-48
10,-48
15,-48
12,-48
12,-48
16,-49
17,-50
0,-49
27,-61
27,-62
5,-49
22,-57
7,-48
2,-49
30,-63
14,-49
11,-48
12,-48
4,-49
29,-63
18,-51
27,-61
36,-68
16,-49
3,-49
14,-48
15,-49
6,-49
10,-48
23,-58
3,-49
15,-49
19,-53
26,-61
33,-68
10,-48
10,-48
1,-49
27,-62
8,-48
5,-49
21,-57
19,-54
17,-50
13,-49
28,-63
27,-62
4,-49
2,-49
1,-49
27,-62
20,-55
34,-68
23,-58
2,-49
11,-48
21,-56
17,-50
6,-48
17,-50
26,-61
10,-48
7,-47
23,-57
11,-48
14,-48
14,-49
35,-69
22,-57
31,-67
23,-58
5,-48
34,-70
17,-51
4,-49
11,-48
1,-49
1,-49
6,-48
10,-47
9,-47
33,-69
19,-54
10,-48
35,-70
2,-49
11,-48
15,-49
12,-49
28,-62
7,-48
25,-59
1,-49
18,-51
24,-58
20,-56
20,-56
21,-57
14,-49
17,-51
11,-48
28,-63
34,-69
11,-48
19,-53
25,-58
29,-62
18,-52
0,-49
4,-49
36,-68
5,-49
1,-49
17,-50
32,-66
24,-59
1,-49
12,-48
1,-50
12,-48
34,-69
24,-58
30,-63
14,-49
33,-67
5,-48
36,-70
4,-49
16,-49
3,-50
5,-49
5,-49
0,-50
20,-57
19,-54
34,-68
15,-49
27,-61
19,-54
5,-49
28,-62
6,-49
0,-49
29,-63
31,-64
16,-50
29,-63
5,-49
19,-54
8,-48
9,-47
16,-50
5,-49
33,-67
29,-63
35,-69
36,-70
29,-63
24,-59
16,-50
9,-48
5,-49
34,-69
11,-48
14,-49
15,-49
12,-48
22,-57
25,-59
36,-68
23,-58
20,-55
35,-68
5,-49
17,-50
9,-47
7,-48
15,-49
25,-60
14,-49
26,-59
11,-48
27,-62
25,-59
10,-48
20,-56
8,-48
4,-49
22,-58
19,-54
14,-49
11,-48
8,-48
28,-62
26,-59
1,-49
11,-48
33,-66
30,-65
19,-53
31,-66
22,-58
26,-61
16,-50
17,-51
16,-50
21,-57
25,-60
34,-67
34,-66
10,-48
29,-63
26,-61
20,-55
28,-63
13,-49
4,-49
12,-48
28,-63
21,-57
34,-67
7,-48
12,-48
15,-49
2,-49
33,-66
4,-49
20,-55
1,-49
4,-49
21,-57
12,-48
5,-49
6,-49
25,-61
23,-58
25,-61
13,-49
34,-66
17,-51
8,-48
18,-51
31,-64
12,-48
12,-48
29,-64
21,-57
21,-57
19,-53
31,-66
34,-69
7,-48
31,-66
36,-69
25,-61
31,-67
11,-48
11,-48
3,-49
7,-49
6,-49
28,-62
8,-47
26,-61
31,-65
20,-54
31,-66
7,-48
3,-49
27,-62
18,-51
1,-49
14,-50
3,-50
33,-67
16,-50
20,-55
8,-47
29,-63
28,-63
36,-68
6,-48
34,-67
33,-65
21,-57
33,-66
5,-49
31,-63
15,-50
22,-57
34,-66
21,-57
30,-63
29,-62
6,-48
3,-49
29,-63
15,-50
22,-58
32,-65
4,-49
15,-49
22,-58
26,-61
15,-49
21,-57
21,-57
27,-62
31,-64
15,-50
6,-48
1,-49
3,-49
2,-49
10,-48
3,-49
10,-48
0,-50
31,-64
15,-49
18,-52
3,-49
9,-48
12,-49
25,-59
16,-50
20,-55
12,-48
23,-57
23,-58
10,-48
4,-49
3,-49
26,-61
35,-68
19,-53
24,-60
30,-63
12,-48
3,-49
14,-49
3,-49
23,-57
29,-62
25,-59
29,-63
20,-55
24,-58
20,-54
17,-50
23,-58
28,-64
27,-63
31,-67
2,-49
29,-65
12,-48
7,-48
21,-57
33,-67
12,-48
21,-57
34,-66
2,-49
31,-64
18,-51
20,-54
28,-63
29,-64
8,-47
0,-49
26,-62
33,-66
18,-51
7,-48
1,-49
8,-48
33,-64
22,-58
8,-47
19,-53
29,-63
23,-59
16,-49
7,-48
24,-60
1,-49
12,-48
4,-49
4,-49
13,-49
25,-61
20,-56
33,-65
34,-66
11,-48
33,-65
16,-50
25,-60
31,-64
1,-49
27,-61
16,-49
12,-48
4,-49
3,-49
15,-49
8,-48
21,-57
17,-50
3,-49
32,-66
13,-49
6,-48
4,-49
34,-68
22,-59
9,-48
16,-49
19,-54
33,-66
18,-52
19,-54
36,-67
23,-58
22,-57
21,-57
10,-48
4,-49
36,-68
22,-58
32,-66
15,-49
23,-60
24,-60
25,-60
20,-57
10,-47
15,-49
0,-49
34,-66
22,-58
5,-49
4,-49
8,-48
33,-66
23,-59
3,-49
10,-47
15,-49
16,-49
10,-47
4,-49
9,-47
33,-67
0,-49
31,-64
13,-49
8,-48
23,-58
20,-57
12,-49
15,-50
30,-63
31,-63
15,-49
34,-67
9,-48
18,-51
16,-49
7,-48
23,-59
31,-63
22,-58
12,-48
26,-61
0,-49
13,-49
16,-50
24,-60
10,-48
30,-63
5,-49
22,-58
14,-48
3,-49
14,-49
8,-48
28,-62
7,-48
24,-59
32,-66
8,-48
33,-66
29,-63
3,-49
9,-47
27,-61
5,-49
13,-48
7,-48
5,-49
2,-49
2,-49
25,-60
28,-63
27,-62
16,-50
33,-66
27,-62
14,-49
1,-49
20,-56
28,-63
9,-47
0,-49
36,-69
17,-51
35,-69
20,-56
32,-65
17,-51
1,-49
1,-49
8,-48
14,-49
30,-63
13,-48
16,-50
3,-49
11,-48
24,-58
8,-47
10,-47
4,-49
25,-60
2,-49
8,-46
12,-48
25,-60
17,-51
24,-60
15,-49
17,-50
18,-51
22,-58
4,-49
23,-59
2,-49
30,-63
34,-67
36,-67
36,-68
22,-58
2,-49
18,-50
25,-60
5,-49
31,-65
18,-51
15,-49
1,-49
5,-49
24,-59
4,-49
8,-48
11,-48
8,-48
0,-49
8,-48
0,-49
23,-59
26,-61
19,-54
16,-50
35,-68
10,-48
33,-66
3,-50
1,-49
14,-49
1,-49
29,-63
18,-51
15,-49
27,-62
8,-47
36,-70
19,-53
16,-49
20,-55
4,-49
0,-49
17,-51
8,-47
35,-69
26,-61
33,-67
28,-63
27,-62
21,-57
2,-49
29,-63
18,-51
3,-49
34,-68
19,-54
30,-63
35,-69
22,-58
16,-50
23,-59
33,-67
5,-48
27,-62
12,-48
35,-68
31,-64
2,-49
10,-48
6,-49
28,-62
25,-60
33,-66
35,-68
11,-48
26,-59
15,-49
33,-67
13,-49
5,-49
27,-62
17,-51
1,-49
17,-51
33,-66
26,-60
31,-64
10,-47
7,-48
31,-64
2,-49
30,-63
33,-65
36,-69
23,-58
29,-63
32,-65
17,-51
2,-49
11,-48
33,-66
20,-56
29,-63
6,-49
26,-60
10,-48
0,-49
14,-48
5,-49
6,-49
14,-49
9,-47
3,-49
35,-69
31,-64
34,-68
21,-57
25,-60
17,-50
13,-48
11,-48
20,-56
27,-62
20,-56
28,-62
19,-53
22,-58
23,-58
33,-67
2,-49
20,-56
19,-53
10,-48
25,-60
10,-48
32,-65
36,-69
4,-49
28,-62
1,-49
23,-59
20,-56
36,-69
1,-49
16,-49
34,-68
31,-64
6,-48
13,-49
9,-47
21,-57
29,-63
11,-48
19,-54
10,-47
21,-57
36,-69
36,-69
29,-63
12,-48
17,-50
6,-49
24,-59
32,-66
4,-49
5,-49
21,-57
34,-68
20,-56
25,-60
34,-68
2,-49
21,-57
11,-48
12,-49
6,-49
28,-62
18,-50
17,-50
4,-49
16,-49
16,-50
18,-50
5,-49
15,-49
24,-59
31,-64
19,-53
26,-61
30,-63
29,-63
24,-59
18,-51
20,-56
4,-49
10,-47
35,-68
8,-48
15,-49
8,-47
18,-52
3,-49
29,-63
8,-46
27,-62
36,-68
34,-68
26,-61
15,-49
12,-48
34,-68
0,-49
19,-53
32,-65
30,-64
1,-49
9,-48
11,-48
15,-49
18,-51
29,-63
0,-49
26,-60
29,-63
33,-67
18,-52
15,-49
17,-50
1,-49
7,-48
35,-69
10,-48
1,-49
20,-56
36,-68
0,-49
13,-48
23,-59
35,-69
17,-50
26,-60
0,-49
36,-69
9,-47
12,-48
2,-49
13,-49
7,-48
8,-48
21,-57
33,-66
22,-58
11,-48
36,-69
18,-50
21,-57
0,-49
21,-57
5,-48
13,-49
35,-69
5,-49
21,-57
6,-49
9,-47
31,-65
13,-49
18,-50
23,-59
15,-49
31,-64
34,-68
12,-48
7,-48
31,-64
4,-49
16,-49
4,-49
30,-63
35,-68
26,-61
36,-68
34,-68
8,-47
30,-63
14,-48
10,-48
15,-49
4,-49
34,-68
10,-47
21,-57
22,-58
22,-58
8,-48
31,-64
25,-60
6,-49
19,-54
35,-69
25,-60
5,-49
33,-65
33,-66
1,-49
19,-53
7,-48
30,-63
28,-63
4,-49
34,-68
9,-47
15,-49
34,-67
23,-58
5,-49
30,-63
32,-65
12,-48
35,-68
10,-48
26,-61
19,-53
10,-47
7,-48
1,-49
3,-49
14,-49
21,-57
22,-57
18,-51
16,-50
23,-58
14,-49
23,-59
21,-57
22,-58
14,-49
22,-58
24,-59
29,-63
10,-48
2,-49
21,-57
19,-53
28,-62
14,-49
0,-49
36,-69
4,-49
11,-48
36,-69
29,-63
34,-67
36,-69
32,-65
30,-63
9,-48
16,-50
3,-49
36,-69
19,-54
2,-49
4,-49
35,-68
18,-52
19,-54
4,-49
30,-63
7,-48
19,-53
2,-49
23,-59
9,-47
31,-64
12,-48
16,-50
27,-62
18,-51
23,-59
10,-47
4,-49
6,-49
13,-49
2,-48
36,-68
17,-50
22,-58
36,-69
33,-66
32,-65
20,-56
3,-49
22,-58
32,-65
13,-48
34,-68
13,-48
3,-49
16,-50
34,-68
15,-49
0,-49
35,-68
24,-59
18,-50
7,-48
20,-56
7,-48
23,-59
16,-50
35,-68
8,-48
5,-49
34,-68
24,-59
25,-60
9,-47
22,-58
13,-48
20,-56
24,-59
30,-63
2,-49
24,-59
1,-49
19,-54
20,-56
24,-59
31,-65
26,-61
16,-49
29,-63
27,-62
2,-49
26,-60
14,-49
19,-53
12,-48
19,-54
12,-48
1,-49
22,-58
26,-61
33,-66
19,-53
9,-48
31,-64
7,-48
34,-68
6,-49
29,-63
36,-69
1,-49
30,-64
27,-62
35,-68
30,-63
31,-64
27,-62
12,-48
0,-49
35,-69
16,-50
26,-61
11,-48
5,-49
0,-49
11,-48
36,-69
20,-56
35,-69
6,-49
7,-48
35,-69
24,-59
29,-63
19,-53
8,-48
30,-63
32,-65
17,-50
26,-60
21,-57
24,-60
18,-51
7,-48
13,-49
36,-66
32,-65
16,-49
36,-69
18,-52
9,-47
3,-49
5,-49
11,-48
18,-51
25,-60
3,-49
31,-64
12,-48
33,-67
19,-54
20,-56
33,-66
18,-52
0,-49
9,-47
22,-58
2,-49
22,-58
20,-56
6,-49
25,-60
4,-49
9,-47
26,-61
15,-49
8,-47
13,-49
13,-48
28,-62
22,-58
2,-49
2,-49
34,-68
1,-49
10,-48
1,-49
23,-59
4,-49
17,-51
21,-57
22,-57
1,-49
14,-49
4,-49
2,-49
5,-49
9,-47
3,-49
36,-68
21,-57
8,-48
0,-49
7,-48
20,-56
13,-49
6,-49
9,-47
17,-51
30,-63
21,-57
33,-67
29,-63
25,-60
21,-57
11,-48
10,-47
29,-63
13,-48
1,-49
5,-49
5,-49
29,-63
35,-68
20,-56
30,-63
13,-49
10,-48
17,-51
5,-49
17,-50
24,-60
31,-64
20,-56
18,-50
25,-60
16,-49
18,-50
23,-59
9,-47
1,-49
9,-47
26,-60
16,-49
34,-68
21,-57
9,-47
6,-49
22,-58
29,-63
1,-49
24,-59
23,-58
30,-64
29,-63
35,-68
1,-49
2,-49
36,-68
23,-59
5,-49
23,-59
17,-50
3,-49
7,-48
1,-49
21,-57
19,-53
14,-48
0,-50
5,-49
21,-57
14,-49
17,-50
16,-49
6,-49
6,-49
10,-48
17,-50
33,-67
9,-48
21,-57
18,-51
14,-49
22,-58
32,-65
13,-49
20,-56
8,-48
27,-62
24,-59
19,-53
3,-49
2,-49
5,-49
34,-68
12,-48
3,-49
34,-68
29,-63
29,-63
16,-49
5,-49
4,-49
36,-69
17,-50
9,-47
0,-49
28,-63
35,-69
16,-50
23,-59
11,-48
4,-49
22,-58
34,-68
29,-63
36,-68
11,-48
14,-49
32,-66
9,-47
21,-57
8,-48
28,-63
17,-51
4,-49
34,-68
25,-59
6,-49
32,-65
11,-48
28,-62
21,-57
26,-61
9,-47
34,-68
18,-52
23,-58
21,-57
0,-49
29,-63
21,-57
25,-60
17,-51
6,-49
20,-55
21,-57
13,-49
13,-49
31,-64
29,-63
36,-69
5,-49
23,-59
24,-59
3,-49
25,-60
15,-49
0,-49
2,-49
18,-51
29,-63
12,-48
22,-58
34,-68
10,-48
23,-59
6,-49
35,-68
31,-65
15,-49
32,-65
30,-63
24,-59
15,-49
11,-48
16,-49
14,-49
27,-62
17,-50
19,-54
12,-48
8,-48
20,-56
2,-49
1,-49
33,-67
36,-69
11,-48
8,-48
19,-53
36,-69
14,-49
15,-49
22,-58
32,-65
5,-49
4,-49
7,-48
1,-49
0,-49
35,-69
14,-49
11,-48
24,-59
6,-49
24,-58
7,-48
8,-47
24,-59
20,-56
11,-48
28,-63
19,-53
33,-67
28,-63
5,-49
12,-48
31,-64
32,-66
36,-69
16,-50
10,-48
34,-68
3,-49
31,-64
9,-47
4,-49
8,-47
32,-65
33,-67
26,-61
11,-48
11,-48
0,-49
26,-61
35,-69
23,-59
13,-49
1,-49
32,-65
31,-64
34,-68
9,-47
28,-62
36,-69
11,-48
19,-53
5,-49
24,-59
23,-59
0,-49
31,-64
16,-49
15,-49
21,-57
31,-64
30,-63
15,-49
0,-50
29,-63
33,-66
1,-49
15,-49
17,-50
18,-51
36,-69
14,-49
5,-49
10,-48
20,-56
22,-58
5,-49
9,-47
18,-51
21,-57
18,-52
19,-54
33,-67
13,-48
23,-59
4,-49
7,-48
8,-47
12,-48
18,-51
17,-50
31,-64
17,-50
7,-48
33,-67
10,-48
33,-67
23,-59
9,-47
3,-49
32,-65
33,-66
14,-49
33,-67
36,-68
13,-49
0,-49
6,-49
13,-49
8,-48
16,-50
2,-49
7,-48
20,-56
2,-49
21,-57
3,-49
8,-48
0,-49
14,-48
36,-68
35,-69
27,-62
17,-51
26,-61
16,-49
16,-50
3,-49
29,-63
2,-49
17,-51
34,-68
23,-59
19,-53
6,-49
35,-69
36,-69
31,-64
21,-57
0,-49
4,-49
35,-69
21,-57
11,-48
16,-49
36,-69
29,-63
7,-48
23,-59
4,-49
35,-69
34,-68
36,-69
15,-49
26,-61
3,-49
13,-48
14,-48
14,-49
32,-65
5,-49
12,-48
9,-47
23,-59
31,-64
34,-68
19,-53
3,-49
17,-50
0,-49
21,-57
11,-48
21,-57
16,-49
35,-69
10,-48
19,-53
19,-53
28,-62
1,-49
23,-59
13,-48
18,-51
0,-49
12,-48
3,-49
9,-47
32,-65
23,-59
27,-62
20,-56
0,-49
22,-58
17,-50
7,-48
33,-67
26,-61
23,-59
14,-49
27,-62
20,-56
12,-48
34,-68
25,-60
10,-48
24,-59
4,-49
13,-48
15,-49
16,-49
36,-69
2,-49
29,-63
34,-68
10,-48
16,-49
31,-64
34,-68
9,-47
36,-68
32,-65
5,-49
9,-47
13,-49
20,-56
17,-50
36,-68
19,-54
23,-59
15,-49
25,-60
10,-48
7,-48
7,-48
11,-48
11,-48
4,-49
33,-66
22,-58
8,-48
16,-49
5,-49
6,-49
8,-47
19,-53
23,-59
4,-49
19,-54
35,-70
34,-68
5,-49
9,-47
22,-58
23,-59
35,-69
35,-69
33,-67
30,-63
23,-59
9,-47
10,-48
26,-61
35,-69
15,-49
6,-49
36,-69
29,-63
30,-63
14,-49
36,-68
33,-67
19,-54
23,-58
13,-49
7,-48
7,-48
18,-51
28,-62
15,-49
19,-54
16,-49
35,-69
14,-49
5,-48
5,-49
30,-63
31,-64
35,-69
1,-49
10,-48
0,-49
3,-49
26,-61
33,-66
15,-49
27,-62
13,-48
35,-69
6,-49
29,-63
24,-59
33,-66
21,-57
25,-60
2,-49
8,-47
33,-67
24,-59
9,-48
3,-49
13,-49
35,-69
25,-59
2,-49
29,-63
16,-49
35,-69
9,-47
7,-48
27,-62
28,-63
32,-66
29,-63
33,-67
5,-49
28,-63
20,-56
21,-57
5,-49
15,-49
25,-60
28,-63
31,-64
16,-49
36,-69
5,-49
19,-53
28,-63
19,-53
16,-49
5,-49
2,-49
5,-49
11,-48
18,-51
21,-57
6,-49
4,-49
21,-57
1,-49
36,-69
17,-50
15,-49
34,-68
22,-58
29,-63
17,-50
24,-59
26,-61
31,-64
7,-48
18,-52
8,-48
5,-49
32,-65
8,-47
1,-49
17,-51
22,-58
9,-47
4,-49
35,-69
3,-49
8,-47
20,-56
35,-69
36,-68
9,-47
14,-49
7,-48
31,-64
5,-49
6,-49
11,-48
28,-62
28,-63
24,-59
32,-65
26,-61
35,-69
35,-69
26,-60
16,-49
21,-57
31,-65
11,-48
14,-49
15,-49
36,-68
31,-64
10,-48
13,-49
27,-62
11,-48
24,-59
1,-49
4,-49
0,-49
